link,college name,Estd,Rating,Review,facilities,image,Address,contact_no,website 
https://collegedunia.com/college/16243-shushruti-institute-of-management-studies-sims-bangalore,"Shushruti Institute of Management Studies - [SIMS], Bangalore",Estd 2007,,,,https://images.collegedunia.com/public/college_data/images/appImage/16243_SIMS_APP.jpg?w=1286&h=193&mode=stretch,"No. 68, Shushruti Nagar, Andrahalli Main Road, Peenya 2nd Stage 
 Bangalore - 560091 
 Karnataka ,    India ",",080-65473806  ,    28367032",http://www.simsshushruti.com/
https://collegedunia.com/college/17584-environmental-management-and-policy-research-institute-bangalore,"Environmental Management and Policy Research Institute, Bangalore",Private Institute,"9.0,9.0",1 reviews,,https://images.collegedunia.com/public/college_data/images/placeholder_300X223.png,"Hasiru Bhavana' Doresanipalya Forest Campus Vinayakanagara Circle, J.P. Nagar 5th Phase 
 Bangalore - 560078 
 Karnataka ,    India ",",080-26490746  ,    26490747",http://empri.kar.nic.in/
https://collegedunia.com/college/24090-institute-of-business-management-and-technology-ibmt-bangalore,"Institute of Business Management and Technology - [IBMT], Bangalore",Estd 1999,"7.6,7.6",20 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Laboratory,Wi-Fi,Campus,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/24090_IBMT cover.jpg?w=1286&h=193&mode=stretch,"#298, 100 Feet Ring Road, 4th Phase,  Banashankari 3rd Stage 
 Bangalore - 560085 
 Karnataka ,    India ",",080- 26791740  ,    Toll Free -  180030709923,9008026666  ,    9008026668",http://ibmtedu.org/
https://collegedunia.com/college/45425-national-institute-of-retail-management-nirm-bangalore,"National Institute of Retail Management - [NIRM], Bangalore",Estd 2011,"8.7,8.7",4 reviews,"Cafeteria,Comp,Labs,Library,Laboratory,Classrooms,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/1486032764cvrd1.png?w=1286&h=193&mode=stretch,"2nd Floor, No. 509, 3rd Block, H.R.B.R. Layout, Opposite Adishwar Showroom Kammanahalli Main Road 
 Bangalore - 560043 
 Karnataka ,    India ",",080-41683343,9342447824",http://www.nirm.org.in/
https://collegedunia.com/college/12952-btl-institute-of-technology-and-management-btlitm-bangalore,"BTL Institute of Technology and Management - [BTLITM], Bangalore",Estd 1997,"5.8,5.8",14 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/1485929255D3.jpg?w=1286&h=193&mode=stretch,"Bommasandra Indl. Area Hosur main road 
 Bangalore - 560099 
 Karnataka ,    India ",",080-27833370",http://www.btlit.ac.in/
https://collegedunia.com/college/56141-pns-institute-of-technology-pnsit-bangalore,"PNS Institute of Technology - [PNSIT], Bangalore",Estd 2009,"6.2,6.2",5 reviews,"Comp,Labs,Transport,Hostel,Cafeteria,Medical,Classrooms,E-Classroom,Library,Wi-Fi,Campus,Banks,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/_740309cfef971635e047dd3085644e23PNSinstituteofTechnologyPNSIT_Cover.jpg?w=1286&h=193&mode=stretch,"PNSIT Campus, Danojipalya, Next to Reliance petrol Pump, NH - 04, Tumkur Road 
 Bangalore - 562123 
 Karnataka ,    India ",",8050405758  ,    9902667777  ,    9148257418  ,    9964667694  ,    9886801839",http://www.pnsit.edu.in/
https://collegedunia.com/college/59169-nadgir-institute-of-engineering-and-technology-ndiet-bangalore,"Nadgir Institute of Engineering & Technology - [NDIET], Bangalore",Estd 2004,"8.2,8.2",1 reviews,"Hostel,Sports,Classrooms,Medical,Library,Laboratory,",https://images.collegedunia.com/public/college_data/images/placeholder_300X223.png,"Thimmaiah Road WOC Road, Near Modi Eye Hospital, Manjunathnagar 2nd Phase, Rajajinagar 
 Bangalore - 500010 
 Karnataka ,    India ",",080-23387333  ,    65965525  ,    23389444",http://www.nadgirinstitute.com
https://collegedunia.com/college/9204-acharya-and-bm-reddy-college-of-pharmacy-abmrcp-bangalore,"Acharya & BM Reddy College of Pharmacy - [ABMRCP], Bangalore",Estd 1992,"8.3,8.3",8 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/9204_ABMRCP_New.jpg?w=1286&h=193&mode=stretch,"Acharya Dr. Sarvepalli Radhakrishnan Road, Acharya PO, Soladevanahalli 
 Bangalore - 560107 
 Karnataka ,    India ",",080-23722222,9731797677",https://acharya.ac.in/acharya-&-bmreddy-college-of-pharmacy.html
https://collegedunia.com/college/57603-rr-group-of-institutions-bangalore,"RR Group of Institutions, Bangalore",Estd 1993,"7.6,7.6",8 reviews,"Medical,Cafeteria,Laboratory,Library,Sports,Auditorium,Comp,Labs,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/_rr2.jpg?w=1286&h=193&mode=stretch,"Raja Reddy Layout, Heseraghatta Main Road Chikkabanavara 
 Bangalore - 560090 
 Karnataka ,    India ",",8050202020  ,    8880001111",http://www.rrinstitutions.com/index.php
https://collegedunia.com/college/13620-government-sri-krishnarajendra-silver-jubilee-technological-institute-bangalore,"Government Sri Krishnarajendra Silver Jubilee Technological Institute, Bangalore",Estd 1938,"7.2,7.2",9 reviews,"Hostel,Medical,Gym,Sports,Library,Laboratory,Cafeteria,Auditorium,Comp,Labs,",https://images.collegedunia.com/public/college_data/images/appImage/13620_GSKSTJTI_NEW.jpg?w=1286&h=193&mode=stretch,"K.R. Cricle 
 Bangalore - 560001 
 Karnataka ,    India ",",080-22260126",http://gsksjti.ac.in/
https://collegedunia.com/college/15572-aditya-institute-of-management-studies-and-research-aimsr-bangalore,"Aditya Institute of Management Studies and Research - [AIMSR], Bangalore",Estd 2008,"7.7,7.7",12 reviews,"Comp,Labs,Cafeteria,Laboratory,Library,Auditorium,Classrooms,Medical,Sports,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/15005469891446530370AIMSRNew.jpg?w=1286&h=193&mode=stretch,"12, Kogilu Main Road, Behind Shree Annapoorneshwari Temple, Yelahanka 
 Bangalore - 560064 
 Karnataka ,    India ",",8028571292  ,    9742292012",http://aimsbangalore.net/
https://collegedunia.com/college/59350-vyasa-business-school-vbs-bangalore,"VYASA Business School - [VBS], Bangalore",Estd 2002,"7.9,7.9",3 reviews,"Library,Classrooms,Wi-Fi,Campus,Hostel,Auditorium,Banks,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/1598001363Cover.jpg?w=1286&h=193&mode=stretch,"Jigani 
 Bangalore - 560105 
 Karnataka ,    India ",",Admission  -  7406235559  ,    Admission  -  8762422537",http://vbs.svyasa.edu.in/
https://collegedunia.com/college/17682-global-institute-for-corporate-education-gice-bangalore,"Global Institute for Corporate Education - [GICE], Bangalore",Private,,,,https://images.collegedunia.com/public/college_data/images/appImage/17682_GICEB_APP.jpg?w=1286&h=193&mode=stretch,"56, 1st Main Road, RMV II Stage, Dollar's Colony 
 Bangalore - 560094 
 Karnataka ,    India ",",080-23517201  ,    23517202",http://www.gice.in
https://collegedunia.com/college/17787-hindustan-business-school-hbs-bangalore,"Hindustan Business School -[HBS], Bangalore",Estd 1986,"9.2,9.2",3 reviews,"Medical,Cafeteria,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/17787_HBSB_APP.jpg?w=1286&h=193&mode=stretch,"Po Box No. 3776, Ashwathanagar, Marathahalli 
 Bangalore - 560037 
 Karnataka ,    India ",",080-25238650  ,    25222554  ,    65467129,8971404357  ,    9740037853",https://www.hindustanacademy.edu.in/academy/business
https://collegedunia.com/college/27755-hillside-academy-bangalore,"Hillside Academy, Bangalore",Estd 1996,"7.8,7.8",1 reviews,"Comp,Labs,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/1501745250cccc.jpg?w=1286&h=193&mode=stretch,"9, Raghuvanahalli, Gubbalala Cross, Kanakapura Main Road 
 Bangalore - 560062 
 Karnataka ,    India ",",080-65587775  ,    65587776,9845956633  ,    9742803553  ,    Admission Sell -  9845956633",http://www.hillsideacademy.in
https://collegedunia.com/college/13003-basava-academy-of-engineering-bangalore,"Basava Academy of Engineering, Bangalore",Estd 2002,"9.9,9.9",3 reviews,"Laboratory,Comp,Labs,Library,Hostel,Sports,",https://images.collegedunia.com/public/college_data/images/appImage/13003_BAE_New.jpg?w=1286&h=193&mode=stretch,"Gangondanahalli Main Road, Nagasandra Post, Near Peenya Dasarahalli (Near 8th Mile) 
 Bangalore - 560073 
 Karnataka ,    India ",",0802-8393613  ,    28393614  ,    22714160  ,    22795912",http://www.basavaacademy.org/index.php
https://collegedunia.com/college/6641-indian-institute-of-plantation-management-iipm-bangalore,"Indian Institute of Plantation Management - [IIPM], Bangalore",Estd 1993,"7.4,7.4",17 reviews,"Medical,Hostel,Cafeteria,Comp,Labs,Classrooms,Auditorium,Library,Sports,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/1485500032b.jpg?w=1286&h=193&mode=stretch,"Jnana Bharathi Campus, Post Office Malathalli 
 Bangalore - 560056 
 Karnataka ,    India ",",080-23211716  ,    Admissions (PGD-ABPM) -  23212767  ,    23212770  ,    23212773",http://www.iipmb.edu.in/
https://collegedunia.com/college/17360-siet-institute-of-management-sim-bangalore,"SIET Institute of Management - [SIM], Bangalore",Estd 2004,,,,https://images.collegedunia.com/public/college_data/images/appImage/1599037088Cover.jpg?w=1286&h=193&mode=stretch,"No.306, 1st Cross, Bagegowda Layout, Muthurayanagar, Mysore Road 
 Bangalore - 560059 
 Karnataka ,    India ",",General -  8028484828  ,    Admissions -  8184079307",http://www.simb.in/
https://collegedunia.com/college/58894-vivekananda-institute-of-management-vim-bangalore,"Vivekananda Institute of Management - [VIM], Bangalore",Estd 2012,"9.2,9.2",5 reviews,"Sports,Medical,Cafeteria,Library,Comp,Labs,Classrooms,Auditorium,Hostel,Wi-Fi,Campus,",https://images.collegedunia.com/public/college_data/images/appImage/1494324004asd.jpg?w=1286&h=193&mode=stretch,"Dr. Rajkumar Road, Rajajinagar II Stage 
 Bangalore - 560055 
 Karnataka ,    India ",",080-23577334  ,    23477334",http://vimjes.edu.in/
https://collegedunia.com/college/59083-gt-institute-of-management-studies-and-research-gtimsr-bangalore,"G.T. Institute of Management Studies and Research - [GTIMSR], Bangalore",Estd 2009,"7.2,7.2",1 reviews,"Sports,Medical,Cafeteria,Library,Comp,Labs,Classrooms,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/1498798099caaaaaaaaaampus.jpg?w=1286&h=193&mode=stretch,"10/15, Magadi Main Road, Sunkadakatte, Vishwaneedam Post 
 Bangalore - 560091 
 Karnataka ,    India ",",080-23485545,9844031460  ,    9483014473",http://www.gteducation.edu.in/about/
https://collegedunia.com/college/16524-don-bosco-college-of-science-and-management-dbcsm-bangalore,"Don Bosco College of Science and Management - [DBCSM], Bangalore",Estd 2000,,,,https://images.collegedunia.com/public/college_data/images/appImage/16524_cvr.png?w=1286&h=193&mode=stretch,"1 A & 10, Bommanahalli, Hosur road, Rajiv Gandhi Nagar, Bommanahalli 
 Bangalore - 560102 
 Karnataka ,    India ",",080-25726214  ,    18001237553,9900361100  ,    8880716716",http://www.donboscobangalore.education/don-bosco-college-of-science-and-management.php
https://collegedunia.com/college/60284-bangalore-college-of-management-studies-bcms-bangalore,"Bangalore College of Management Studies - [BCMS], Bangalore",Private,,,,https://images.collegedunia.com/public/college_data/images/appImage/1577634619d.jpg?w=1286&h=193&mode=stretch,"Byrathi Extension, Hennur Bagalur Road, Kothannur P O 
 Bangalore - 560077 
 Karnataka ,    India ",",080-88660000,9886348565",http://bcms.edu.in/
https://collegedunia.com/college/14162-ramaiah-school-of-advanced-studies-bangalore,"Ramaiah School of Advanced Studies, Bangalore",Estd 1999,"7.0,7.0",3 reviews,"Library,Comp,Labs,Auditorium,Cafeteria,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/14162_msrama_new.jpg?w=1286&h=193&mode=stretch,"470-P, Peenya Industrial Area, 4th Phase, Peenya 
 Bangalore - 560058 
 Karnataka ,    India ",",080-49065555  ,    22796897",http://www.msrsas.org/index.php
https://collegedunia.com/college/59334-don-bosco-group-of-institutions-bangalore,"Don Bosco Group of Institutions, Bangalore",Estd 2001,"9.0,9.0",1 reviews,"Library,Transport,Sports,Cafeteria,Auditorium,Classrooms,Comp,Labs,Laboratory,Hostel,Security,Medical,Banks,",https://images.collegedunia.com/public/college_data/images/appImage/1521293972AppNew.png?w=1286&h=193&mode=stretch,"Mysore Road, Kumbalagodu 
 Bangalore - 560074 
 Karnataka ,    India ",",080-28437028  ,    28437029  ,    28437030,8880716716  ,    9900361100",http://www.donboscobangalore.education
https://collegedunia.com/college/56858-marc-school-of-business-msb-bangalore,"MARC School of Business - [MSB], Bangalore","UOM, Mysore","8.0,8.0",13 reviews,"Library,Laboratory,Comp,Labs,Medical,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/56858_marcbschool-002.jpg?w=1286&h=193&mode=stretch,"No. 28, Thimmappa Reddy Layout, Hulimavu, Bannerghatta Main Road
 
 Bangalore - 560076 
 Karnataka ,    India ",",Toll Free Number -  1800-3011-1212  ,    Helpdesk -  080-42021870  ,    42012310,9538075554  ,    9538075552  ,    Admissions -  9538868604  ,    Public Relations/Placements -  9538830089",http://www.marcbschool.com/
https://collegedunia.com/college/16160-svr-college-of-commerce-and-management-studies-bangalore,"SVR College of Commerce and Management Studies, Bangalore","BU, Bangalore",,,,https://images.collegedunia.com/public/college_data/images/appImage/16160_svr_new.jpg?w=1286&h=193&mode=stretch,"20/1,Samasandrapalya, HSR Layout, 2nd Sector 
 Bangalore - 560102 
 Karnataka ,    India ",",080-41442121",http://www.svrinstitutions.com/index.php/institutes/svr-college
https://collegedunia.com/college/16246-sidvin-school-of-business-management-bangalore,"SIDVIN School of Business Management, Bangalore",Estd 2006,"8.1,8.1",5 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Gym,Hostel,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/16246_SIDVIN_APP.jpg?w=1286&h=193&mode=stretch,"#24,100 Feet Ring Road, Opp.Kamakya Bus Stop,
Banashankari III Stage, 
 Bangalore - 560085 
 Karnataka ,    India ",",080-26799571  ,    26698228  ,    26698225,9448240196",http://www.sidvin.ac.in
https://collegedunia.com/college/58314-sri-venkateshwara-educational-institution-bangalore,"Sri Venkateshwara Educational Institution, Bangalore","BU, Bangalore","2.7,2.7",1 reviews,"Medical,Library,Comp,Labs,Classrooms,Cafeteria,Sports,Laboratory,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/1487330012c2.jpg?w=1286&h=193&mode=stretch,"No.1/18, 8th cross, Maruthi nagar, Madiwala  
 Bangalore - 560068 
 Karnataka ,    India ",",080-41106363,9886447657",http://www.sveinstitutions.com/
https://collegedunia.com/college/58888-lorven-international-institute-of-management-studies-liims-bangalore,"Lorven International Institute of Management Studies - [LIIMS], Bangalore",Estd 2009,,,,https://images.collegedunia.com/public/college_data/images/appImage/1503468447cover.jpeg?w=1286&h=193&mode=stretch,"# 65/2A, Lorven Towers, Kodichikkanahalli Main Road, Bommanahalli 
 Bangalore - 560068 
 Karnataka ,    India ",",080-40997575  ,    40997576",http://www.liims.org/
https://collegedunia.com/university/56859-pes-university-electronic-city-campus-bangalore,"PES University Electronic City Campus, Bangalore",Estd 2005,"7.6,7.6",34 reviews,"Library,Laboratory,Classrooms,Medical,Comp,Labs,Auditorium,Cafeteria,Sports,",https://images.collegedunia.com/public/college_data/images/appImage/56859_hdj.png?w=1286&h=193&mode=stretch,"Hosur Road, Electronic City 
 Bangalore - 560100 
 Karnataka ,    India ",",080 - 66186610  ,    66186611",http://pesitsouth.pes.edu/
https://collegedunia.com/college/14421-nandi-institute-of-technology-and-management-sciences-nitms-bangalore,"Nandi Institute of Technology and Management Sciences - [NITMS], Bangalore",Estd 2007,"6.0,6.0",4 reviews,"Classrooms,Canteen,Communication,Centre,Comp,Labs,Library,Laboratory,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/1486717735d9.jpg?w=1286&h=193&mode=stretch,"92, Vaderahalli, Harohalli Hobli, Kanakapura Main Road 
 Bangalore - 562112 
 Karnataka ,    India ",",080-25595252  ,    28433403  ,    28433404  ,    28433405,9449821177  ,    9243602399  ,    91 9368564770",http://nitms.nitms.org/
https://collegedunia.com/college/28815-prasanna-college-of-engineering-and-technology-pcet-bangalore,"Prasanna College of Engineering and Technology - [PCET], Bangalore",Estd 2009,,,,https://images.collegedunia.com/public/college_data/images/appImage/1486465431cvr1.png?w=1286&h=193&mode=stretch,"Laila Ujire,Belthangady 
 Bangalore - 574214 
 Karnataka ,    India ",",08256-234888",http://pcetujire.in/pcet/pcet.html
https://collegedunia.com/college/57007-gitam-school-of-technology-bangalore,"GITAM School of Technology, Bangalore",Estd 2012,"7.3,7.3",4 reviews,"Medical,Transport,Sports,Comp,Labs,Laboratory,Library,Auditorium,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/57007_cvr.jpg?w=1286&h=193&mode=stretch,"NH 207, Nagadenehalli, Doddaballapur Taluk 
 Bangalore - 561203 
 Karnataka ,    India ",",080–28098000,9108514034  ,    9108514028",https://blrgst.gitam.edu/
